"","iso3c","country","lending","region","GDP_Nom_WB_latest_usd","lender_type","lending_agency","sum_row","last_update","DOD2014","DOD2015","DOD2016","DOD2017","DOD2018","DebtServiceDue2019","DebtServiceDue2020","DebtServiceDue2021","DebtServiceDue2022","DebtServiceDue2023","DebtServiceDue2024"
"1076","MWI","Malawi","IDA","Sub-Saharan Africa ",7064971176.34408,"Total Non-official","Total Non-official",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1077","MWI","Malawi","IDA","Sub-Saharan Africa ",7064971176.34408,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1078","MWI","Malawi","IDA","Sub-Saharan Africa ",7064971176.34408,"Total","Total",1,"06/19/2020",1641571,1707869,1805503,2129963,2238360,87060,187071,110192,128578,133579,149411
"1079","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Official multilateral","African Dev. Bank",0,"06/19/2020",203992,228052,234503,286714,298012,7003,6973,8458,9222,9797,10017
"1080","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1081","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1082","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Official multilateral","International Monetary Fund",0,"06/19/2020",201634,236550,239407,286917,311380,10722,14916,24516,28049,32397,33484
"1083","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Official multilateral","World Bank-IBRD",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1084","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Official multilateral","World Bank-IDA",0,"06/19/2020",575979,626206,772581,987865,1044038,21343,21145,28472,42622,52132,59058
"1085","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Official multilateral","Other multilateral",0,"06/19/2020",341889,563554,624805,744525,735907,67942,68420,67423,66580,56052,54964
"1086","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",1323494,1654362,1871296,2306021,2389337,107009,111454,128869,146473,150377,157522
"1087","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Official bilateral","China",0,"06/19/2020",369019,303480,334201,359447,389859,12567,12462,20055,34462,34441,34116
"1088","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Official bilateral","France",0,"06/19/2020",48564,49816,69360,98509,108001,8289,8705,10026,10184,10408,10240
"1089","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Official bilateral","India",0,"06/19/2020",32920,32796,43673,44248,66951,3498,3457,5641,6218,6126,6034
"1090","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Official bilateral","Kuwait",0,"06/19/2020",40188,39071,37514,35777,36577,2445,2459,2445,2432,2418,2405
"1091","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Official bilateral","Libya",0,"06/19/2020",16000,16000,16000,16000,16000,812,0,0,0,0,0
"1092","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Official bilateral","Saudi Arabia",0,"06/19/2020",62109,62109,63536,63536,64362,3782,4258,4452,4643,4583,4522
"1093","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Official bilateral","United Arab Emirates",0,"06/19/2020",6180,6180,5768,5356,5050,570,559,548,537,525,514
"1094","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Official bilateral","Other bilateral",0,"06/19/2020",46273,41493,40175,45709,43639,6697,6472,6247,6021,5796,0
"1095","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",621252,550945,610227,668582,730440,38660,38370,49413,64496,64297,57832
"1096","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Total Non-official","Total Non-official",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1097","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1098","NER","Niger","IDA","Sub-Saharan Africa ",9290938457.2883,"Total","Total",1,"06/19/2020",1944746,2205307,2481523,2974603,3119777,145670,149824,178282,210969,214674,215353
"1099","NGA","Nigeria","Blend","Sub-Saharan Africa ",397269616080.908,"Official multilateral","African Dev. Bank",0,"06/19/2020",749348,1074975,1039991,1954695,2112642,95243,113224,114236,151580,128795,127226
"1100","NGA","Nigeria","Blend","Sub-Saharan Africa ",397269616080.908,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1101","NGA","Nigeria","Blend","Sub-Saharan Africa ",397269616080.908,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1102","NGA","Nigeria","Blend","Sub-Saharan Africa ",397269616080.908,"Official multilateral","International Monetary Fund",0,"06/19/2020",2427300,2321618,2252260,2385959,2330098,0,0,0,0,0,0
"1103","NGA","Nigeria","Blend","Sub-Saharan Africa ",397269616080.908,"Official multilateral","World Bank-IBRD",0,"06/19/2020",0,3568,3883,124180,124180,4229,4229,26635,25865,25095,24326
"1104","NGA","Nigeria","Blend","Sub-Saharan Africa ",397269616080.908,"Official multilateral","World Bank-IDA",0,"06/19/2020",5778820,6222292,6636161,7788784,8432788,271697,340681,380213,434794,458768,427515
"1105","NGA","Nigeria","Blend","Sub-Saharan Africa ",397269616080.908,"Official multilateral","Other multilateral",0,"06/19/2020",205835,196710,204467,242694,262662,19339,18849,18739,20290,19723,19577
"1106","NGA","Nigeria","Blend","Sub-Saharan Africa ",397269616080.908,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",9161303,9819164,10136762,12496313,13262369,390508,476983,539824,632528,632382,598643
"1107","NGA","Nigeria","Blend","Sub-Saharan Africa ",397269616080.908,"Official bilateral","China",0,"06/19/2020",1293131,1444725,1642044,1930983,2485077,133315,173896,224918,220770,216622,212474
"1108","NGA","Nigeria","Blend","Sub-Saharan Africa ",397269616080.908,"Official bilateral","France",0,"06/19/2020",132954,157950,208246,274976,344630,19916,31543,35458,35693,34966,34658
"1109","NGA","Nigeria","Blend","Sub-Saharan Africa ",397269616080.908,"Official bilateral","Germany",0,"06/19/2020",12748,11431,11068,132593,212023,1593,1593,1593,1593,2013,8776
"1110","NGA","Nigeria","Blend","Sub-Saharan Africa ",397269616080.908,"Official bilateral","India",0,"06/19/2020",0,0,0,0,14792,2562,2525,2488,2451,2414,2377
"1111","NGA","Nigeria","Blend","Sub-Saharan Africa ",397269616080.908,"Official bilateral","Japan",0,"06/19/2020",0,68589,70762,73206,74574,150,150,150,150,150,150
"1112","NGA","Nigeria","Blend","Sub-Saharan Africa ",397269616080.908,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",1438833,1682696,1932120,2411758,3131095,157536,209706,264606,260656,256164,258434
"1113","NGA","Nigeria","Blend","Sub-Saharan Africa ",397269616080.908,"Total Non-official","Total Non-official",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1114","NGA","Nigeria","Blend","Sub-Saharan Africa ",397269616080.908,"Bondholders","Bond market",0,"06/19/2020",1500000,1500000,1500000,6300000,11168352,841342,841342,1324467,1099154,1274154,757592
"1115","NGA","Nigeria","Blend","Sub-Saharan Africa ",397269616080.908,"Total Bondholders","Total Bondholders",1,"06/19/2020",1500000,1500000,1500000,6300000,11168352,841342,841342,1324467,1099154,1274154,757592
"1116","NGA","Nigeria","Blend","Sub-Saharan Africa ",397269616080.908,"Total","Total",1,"06/19/2020",12100136,13001859,13568882,21208071,27561816,1389385,1528031,2128897,1992338,2162700,1614669
"1117","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Official multilateral","African Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1118","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1119","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",1385184,1561171,1681543,1938841,1999309,103013,107796,109772,115734,119040,118514
"1120","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Official multilateral","International Monetary Fund",0,"06/19/2020",303413,263630,227660,218958,195445,13194,6604,2301,0,0,0
"1121","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Official multilateral","World Bank-IBRD",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1122","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Official multilateral","World Bank-IDA",0,"06/19/2020",523286,532425,531337,594871,624141,22163,21392,22895,30406,30562,30520
"1123","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Official multilateral","Other multilateral",0,"06/19/2020",650323,747062,868554,995086,1290215,176552,175740,173324,165388,157780,99230
"1124","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",2862206,3104288,3309094,3747756,4109110,314922,311532,308291,311528,307382,248264
"1125","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Official bilateral","Brazil",0,"06/19/2020",2305,1844,1383,922,461,474,0,0,0,0,0
"1126","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Official bilateral","China",0,"06/19/2020",127214,125872,124486,124233,118044,4191,4172,4152,4133,4114,3945
"1127","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Official bilateral","France",0,"06/19/2020",512,420,369,378,318,333,0,0,0,0,0
"1128","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Official bilateral","Germany",0,"06/19/2020",20697,18290,21107,26819,29162,940,935,1116,1298,1294,1286
"1129","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Official bilateral","Hungary",0,"06/19/2020",844,691,538,384,230,230,0,0,0,0,0
"1130","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Official bilateral","India",0,"06/19/2020",0,3000,6284,7014,8593,553,577,632,626,621,615
"1131","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Official bilateral","Italy",0,"06/19/2020",9404,8434,8165,12288,11732,23,23,23,23,23,23
"1132","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Official bilateral","Japan",0,"06/19/2020",0,1851,4949,8450,10638,80,80,119,174,235,271
"1133","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Official bilateral","Kuwait",0,"06/19/2020",0,0,0,0,385,164,164,163,163,163,162
"1134","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Official bilateral","Libya",0,"06/19/2020",0,114903,112570,109689,106131,0,0,0,0,0,0
"1135","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Official bilateral","Spain",0,"06/19/2020",263471,247196,235165,232506,225093,30362,25761,25951,28474,17421,7482
"1136","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Official bilateral","Other bilateral",0,"06/19/2020",578791,578276,595258,628357,645227,7591,7545,8257,9116,9103,9071
"1137","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",1003239,1100777,1110274,1151040,1156015,44941,39256,40414,44007,32974,22855
"1138","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Non-official","Austria",0,"06/19/2020",0,0,6740,11201,12939,102,222,264,262,520,778
"1139","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Non-official","Belgium",0,"06/19/2020",4809,3594,2783,2376,1511,520,520,520,0,0,0
"1140","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Non-official","Brazil",0,"06/19/2020",38,30,23,15,8,8,0,0,0,0,0
"1141","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Non-official","Netherlands",0,"06/19/2020",0,0,0,0,9846,2263,3726,3513,1677,0,0
"1142","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Total Non-official","Total Non-official",1,"06/19/2020",4847,3624,9546,13592,24304,2893,4468,4297,1938,520,778
"1143","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1144","NIC","Nicaragua","IDA","Latin America & Caribbean ",13063873077.8495,"Total","Total",1,"06/19/2020",3870292,4208689,4428914,4912388,5289429,362756,355256,353002,357474,340875,271897
"1145","NPL","Nepal","IDA","South Asia",29040398982.3466,"Official multilateral","African Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1146","NPL","Nepal","IDA","South Asia",29040398982.3466,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",1456199,1436979,1465879,1714104,1808548,115241,119844,119582,119036,123341,118133
"1147","NPL","Nepal","IDA","South Asia",29040398982.3466,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1148","NPL","Nepal","IDA","South Asia",29040398982.3466,"Official multilateral","International Monetary Fund",0,"06/19/2020",165285,193660,170624,168062,156194,7888,3941,9851,9851,9851,9851
"1149","NPL","Nepal","IDA","South Asia",29040398982.3466,"Official multilateral","World Bank-IBRD",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1150","NPL","Nepal","IDA","South Asia",29040398982.3466,"Official multilateral","World Bank-IDA",0,"06/19/2020",1517303,1640015,1708225,2021772,2476919,78909,83311,96870,106965,125014,143469
"1151","NPL","Nepal","IDA","South Asia",29040398982.3466,"Official multilateral","Other multilateral",0,"06/19/2020",129871,136294,138923,152328,149062,11215,11832,11400,11030,10672,10317
"1152","NPL","Nepal","IDA","South Asia",29040398982.3466,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",3268658,3406948,3483651,4056266,4590724,213253,218927,237704,246883,268879,281770
"1153","NPL","Nepal","IDA","South Asia",29040398982.3466,"Official bilateral","Austria",0,"06/19/2020",1491,1100,835,687,406,210,210,0,0,0,0
"1154","NPL","Nepal","IDA","South Asia",29040398982.3466,"Official bilateral","Belgium",0,"06/19/2020",10637,8617,7580,7978,6997,1514,1514,502,502,502,355
"1155","NPL","Nepal","IDA","South Asia",29040398982.3466,"Official bilateral","China",0,"06/19/2020",78083,82589,75369,78227,99463,8138,8036,9079,10097,9960,9823
"1156","NPL","Nepal","IDA","South Asia",29040398982.3466,"Official bilateral","France",0,"06/19/2020",8819,5956,4993,4417,3397,2536,134,133,132,131,129
"1157","NPL","Nepal","IDA","South Asia",29040398982.3466,"Official bilateral","India",0,"06/19/2020",50247,56144,66543,71944,94789,5723,7799,7687,7574,7461,7349
"1158","NPL","Nepal","IDA","South Asia",29040398982.3466,"Official bilateral","Japan",0,"06/19/2020",116280,109917,130325,165545,219823,9158,9074,7832,7759,7686,7613
"1159","NPL","Nepal","IDA","South Asia",29040398982.3466,"Official bilateral","Kuwait",0,"06/19/2020",8736,11974,14062,14962,16851,1367,1345,1323,1301,1279,1258
"1160","NPL","Nepal","IDA","South Asia",29040398982.3466,"Official bilateral","Saudi Arabia",0,"06/19/2020",6467,5444,6856,8881,8934,1004,1048,1030,1012,994,977
"1161","NPL","Nepal","IDA","South Asia",29040398982.3466,"Official bilateral","Other bilateral",0,"06/19/2020",59726,55598,52335,58463,55544,3441,3422,3403,3384,3365,3346
"1162","NPL","Nepal","IDA","South Asia",29040398982.3466,"Total Official bilateral","Total Official bilateral",1,"06/19/2020",340486,337338,358898,411103,506205,33092,32581,30989,31762,31379,30850
"1163","NPL","Nepal","IDA","South Asia",29040398982.3466,"Non-official","France",0,"06/19/2020",869,395,199,74,60,0,0,0,0,0,0
"1164","NPL","Nepal","IDA","South Asia",29040398982.3466,"Total Non-official","Total Non-official",1,"06/19/2020",869,395,199,74,60,0,0,0,0,0,0
"1165","NPL","Nepal","IDA","South Asia",29040398982.3466,"Total Bondholders","Total Bondholders",1,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1166","NPL","Nepal","IDA","South Asia",29040398982.3466,"Total","Total",1,"06/19/2020",3610013,3744682,3842748,4467444,5096988,246344,251509,268693,278645,300258,312620
"1167","PAK","Pakistan","Blend","South Asia",314588210501.063,"Official multilateral","African Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1168","PAK","Pakistan","Blend","South Asia",314588210501.063,"Official multilateral","Asian Dev. Bank",0,"06/19/2020",9836991,9652910,10099871,10975388,10817693,1159672,1180254,1161569,1073612,969923,857136
"1169","PAK","Pakistan","Blend","South Asia",314588210501.063,"Official multilateral","Inter-American Dev. Bank",0,"06/19/2020",0,0,0,0,0,0,0,0,0,0,0
"1170","PAK","Pakistan","Blend","South Asia",314588210501.063,"Official multilateral","International Monetary Fund",0,"06/19/2020",5000723,6358514,7234608,7664070,7276015,718573,1207262,1257139,1169785,1185160,1204264
"1171","PAK","Pakistan","Blend","South Asia",314588210501.063,"Official multilateral","World Bank-IBRD",0,"06/19/2020",1263358,1167031,1237828,1311780,1367398,169779,159666,171166,180158,183552,186072
"1172","PAK","Pakistan","Blend","South Asia",314588210501.063,"Official multilateral","World Bank-IDA",0,"06/19/2020",11749081,12616596,12811112,13988486,13794729,649826,745587,820707,864042,899461,869270
"1173","PAK","Pakistan","Blend","South Asia",314588210501.063,"Official multilateral","Other multilateral",0,"06/19/2020",1095544,1273162,1330162,1695516,1834997,484486,114741,104731,101374,98399,95783
"1174","PAK","Pakistan","Blend","South Asia",314588210501.063,"Total Official multilateral","Total Official multilateral",1,"06/19/2020",28945697,31068212,32713581,35635239,35090832,3182337,3407510,3515312,3388971,3336496,3212525
"1175","PAK","Pakistan","Blend","South Asia",314588210501.063,"Official bilateral","Austria",0,"06/19/2020",43694,35324,30484,30591,26393,5947,5702,5457,5212,4967,4722
"1176","PAK","Pakistan","Blend","South Asia",314588210501.063,"Official bilateral","Belgium",0,"06/19/2020",26669,22902,20880,21768,18943,3315,3511,3735,3993,4288,4635
"1177","PAK","Pakistan","Blend","South Asia",314588210501.063,"Official bilateral","Canada",0,"06/19/2020",472052,403235,406590,422860,386699,8946,26528,27369,28330,29427,30718
"1178","PAK","Pakistan","Blend","South Asia",314588210501.063,"Official bilateral","China",0,"06/19/2020",4931477,5791763,7454723,9995681,14615969,1684069,3189346,2023478,961656,1077627,1032659
"1179","PAK","Pakistan","Blend","South Asia",314588210501.063,"Official bilateral","France",0,"06/19/2020",1802584,1600011,1515970,1736886,1638964,171098,167458,162630,157802,152973,148145
"1180","PAK","Pakistan","Blend","South Asia",314588210501.063,"Official bilateral","Germany",0,"06/19/2020",1598318,1439341,1381585,1508462,1377093,213373,224866,236742,251285,267559,286767
